cliente,produto,preco,categoria,quantidade,data,cidade,Faturamento
4530,soundbar,1000.0,"TV, Áudio e Vídeo",4,27/06/2025,Curitiba,4000.0
714,ar-condicionado,2500.0,Eletrodomésticos,1,27/06/2025,Florianópolis,2500.0
1048,carregador,100.0,Smartphones e Acessórios,2,27/06/2025,Porto Alegre,200.0
6867,chromecast,200.0,"TV, Áudio e Vídeo",2,27/06/2025,Florianópolis,400.0
1101,fogao,1500.0,Eletrodomésticos,5,27/06/2025,Campinas,7500.0
3907,smartwatch,1000.0,Smartphones e Acessórios,2,27/06/2025,Florianópolis,2000.0
1408,soundbar,1000.0,"TV, Áudio e Vídeo",1,27/06/2025,Balneário Camboriú,1000.0
7036,notebook,4000.0,Informática e Periféricos,1,27/06/2024,Santos,4000.0
9295,fone de ouvido,200.0,Smartphones e Acessórios,5,27/06/2024,Joinville,1000.0
3774,chromecast,200.0,"TV, Áudio e Vídeo",5,27/06/2024,Curitiba,1000.0
3009,fone de ouvido,200.0,Smartphones e Acessórios,3,27/06/2024,Curitiba,600.0
5802,smart tv,4000.0,"TV, Áudio e Vídeo",4,27/06/2024,Balneário Camboriú,16000.0
9547,notebook,4000.0,Informática e Periféricos,1,27/06/2024,São Paulo,4000.0
6747,smart tv,4000.0,"TV, Áudio e Vídeo",3,27/05/2025,Santos,12000.0
4296,smartwatch,1000.0,Smartphones e Acessórios,5,27/05/2025,Florianópolis,5000.0
6394,chromecast,200.0,"TV, Áudio e Vídeo",5,27/05/2025,Balneário Camboriú,1000.0
5430,fone de ouvido,200.0,Smartphones e Acessórios,2,27/05/2025,Rio de Janeiro,400.0
6877,carregador,100.0,Smartphones e Acessórios,4,27/05/2025,São Paulo,400.0
610,soundbar,1000.0,"TV, Áudio e Vídeo",2,27/05/2025,Curitiba,2000.0
2559,monitor,1500.0,Informática e Periféricos,3,27/05/2025,Joinville,4500.0
2753,geladeira,5000.0,Eletrodomésticos,4,27/05/2025,Campinas,20000.0
898,monitor,1500.0,Informática e Periféricos,2,27/05/2025,Joinville,3000.0
9527,chromecast,200.0,"TV, Áudio e Vídeo",3,27/05/2025,São Paulo,600.0
2806,smart tv,4000.0,"TV, Áudio e Vídeo",4,27/05/2025,Porto Alegre,16000.0
9351,fone de ouvido,200.0,Smartphones e Acessórios,4,27/05/2025,Santos,800.0
2106,notebook,4000.0,Informática e Periféricos,4,27/05/2025,São Paulo,16000.0
9074,ar-condicionado,2500.0,Eletrodomésticos,3,27/05/2025,Campinas,7500.0
4234,smartphone,2000.0,Smartphones e Acessórios,5,27/05/2024,Campinas,10000.0
6931,smart tv,4000.0,"TV, Áudio e Vídeo",3,27/05/2024,Belo Horizonte,12000.0
9334,carregador,100.0,Smartphones e Acessórios,3,27/05/2024,Balneário Camboriú,300.0
2767,fogao,1500.0,Eletrodomésticos,5,27/05/2024,Campinas,7500.0
7243,fone de ouvido,200.0,Smartphones e Acessórios,2,27/05/2024,Rio de Janeiro,400.0
2833,smartphone,2000.0,Smartphones e Acessórios,5,27/05/2024,Porto Alegre,10000.0
8034,carregador,100.0,Smartphones e Acessórios,1,27/05/2024,Florianópolis,100.0
939,ar-condicionado,2500.0,Eletrodomésticos,5,27/05/2024,São Paulo,12500.0
6409,notebook,4000.0,Informática e Periféricos,3,27/05/2024,Joinville,12000.0
7350,monitor,1500.0,Informática e Periféricos,2,27/05/2024,Porto Alegre,3000.0
2261,fogao,1500.0,Eletrodomésticos,2,27/04/2025,Santos,3000.0
7366,notebook,4000.0,Informática e Periféricos,3,27/04/2025,Belo Horizonte,12000.0
8577,chromecast,200.0,"TV, Áudio e Vídeo",1,27/04/2025,Curitiba,200.0
6280,monitor,1500.0,Informática e Periféricos,5,27/04/2025,Curitiba,7500.0
9192,carregador,100.0,Smartphones e Acessórios,1,27/04/2025,Curitiba,100.0
8404,smartphone,2000.0,Smartphones e Acessórios,3,27/04/2025,Balneário Camboriú,6000.0
9313,carregador,100.0,Smartphones e Acessórios,2,27/04/2025,Joinville,200.0
4146,geladeira,5000.0,Eletrodomésticos,2,27/04/2025,Rio de Janeiro,10000.0
7499,carregador,100.0,Smartphones e Acessórios,5,27/04/2025,São Paulo,500.0
5047,notebook,4000.0,Informática e Periféricos,4,27/04/2025,Campinas,16000.0
1266,geladeira,5000.0,Eletrodomésticos,4,27/04/2024,Campinas,20000.0
336,ar-condicionado,2500.0,Eletrodomésticos,3,27/04/2024,Porto Alegre,7500.0
9548,chromecast,200.0,"TV, Áudio e Vídeo",2,27/04/2024,Florianópolis,400.0
7739,fone de ouvido,200.0,Smartphones e Acessórios,1,27/04/2024,São Paulo,200.0
2852,smartphone,2000.0,Smartphones e Acessórios,2,27/04/2024,São Paulo,4000.0
3346,monitor,1500.0,Informática e Periféricos,1,27/04/2024,Rio de Janeiro,1500.0
303,fone de ouvido,200.0,Smartphones e Acessórios,4,27/04/2024,São Paulo,800.0
7848,soundbar,1000.0,"TV, Áudio e Vídeo",3,27/04/2024,Santos,3000.0
1943,mouse,100.0,Informática e Periféricos,1,27/04/2024,Florianópolis,100.0
7151,chromecast,200.0,"TV, Áudio e Vídeo",5,27/04/2024,Belo Horizonte,1000.0
5089,fone de ouvido,200.0,Smartphones e Acessórios,3,27/04/2024,Porto Alegre,600.0
454,fone de ouvido,200.0,Smartphones e Acessórios,2,27/04/2024,Porto Alegre,400.0
2327,smartwatch,1000.0,Smartphones e Acessórios,3,27/04/2024,Joinville,3000.0
1378,chromecast,200.0,"TV, Áudio e Vídeo",1,27/03/2025,Santos,200.0
3102,smartwatch,1000.0,Smartphones e Acessórios,1,27/03/2025,Santos,1000.0
2194,chromecast,200.0,"TV, Áudio e Vídeo",3,27/03/2025,Belo Horizonte,600.0
1601,notebook,4000.0,Informática e Periféricos,1,27/03/2025,Florianópolis,4000.0
8106,smart tv,4000.0,"TV, Áudio e Vídeo",3,27/03/2025,Joinville,12000.0
1057,fone de ouvido,200.0,Smartphones e Acessórios,1,27/03/2025,Rio de Janeiro,200.0
3673,carregador,100.0,Smartphones e Acessórios,1,27/03/2025,Santos,100.0
7662,ar-condicionado,2500.0,Eletrodomésticos,5,27/03/2025,Santos,12500.0
6762,chromecast,200.0,"TV, Áudio e Vídeo",2,27/03/2025,Rio de Janeiro,400.0
7831,smartwatch,1000.0,Smartphones e Acessórios,2,27/03/2025,Campinas,2000.0
2786,smartphone,2000.0,Smartphones e Acessórios,1,27/03/2024,Florianópolis,2000.0
7064,smartphone,2000.0,Smartphones e Acessórios,5,27/03/2024,Belo Horizonte,10000.0
2523,monitor,1500.0,Informática e Periféricos,3,27/03/2024,Campinas,4500.0
1370,smartwatch,1000.0,Smartphones e Acessórios,5,27/03/2024,Campinas,5000.0
2815,carregador,100.0,Smartphones e Acessórios,5,27/03/2024,Porto Alegre,500.0
7643,smartphone,2000.0,Smartphones e Acessórios,4,27/03/2024,Campinas,8000.0
6567,carregador,100.0,Smartphones e Acessórios,4,27/03/2024,Rio de Janeiro,400.0
9694,smart tv,4000.0,"TV, Áudio e Vídeo",5,27/03/2024,Florianópolis,20000.0
814,monitor,1500.0,Informática e Periféricos,2,27/03/2024,Campinas,3000.0
1798,ar-condicionado,2500.0,Eletrodomésticos,3,27/03/2024,Campinas,7500.0
9900,fone de ouvido,200.0,Smartphones e Acessórios,1,27/03/2024,Joinville,200.0
3294,monitor,1500.0,Informática e Periféricos,5,27/03/2024,Porto Alegre,7500.0
1855,chromecast,200.0,"TV, Áudio e Vídeo",4,27/03/2024,Balneário Camboriú,800.0
1153,notebook,4000.0,Informática e Periféricos,4,27/03/2024,Balneário Camboriú,16000.0
2859,smartphone,2000.0,Smartphones e Acessórios,1,27/03/2024,Balneário Camboriú,2000.0
3298,carregador,100.0,Smartphones e Acessórios,3,27/03/2024,Rio de Janeiro,300.0
5139,monitor,1500.0,Informática e Periféricos,2,27/02/2025,Balneário Camboriú,3000.0
2652,fogao,1500.0,Eletrodomésticos,1,27/02/2025,Santos,1500.0
7229,geladeira,5000.0,Eletrodomésticos,5,27/02/2025,Belo Horizonte,25000.0
443,smartphone,2000.0,Smartphones e Acessórios,5,27/02/2025,Rio de Janeiro,10000.0
8449,smartwatch,1000.0,Smartphones e Acessórios,2,27/02/2025,Balneário Camboriú,2000.0
4974,smartphone,2000.0,Smartphones e Acessórios,5,27/02/2025,Curitiba,10000.0
2760,soundbar,1000.0,"TV, Áudio e Vídeo",4,27/02/2025,Porto Alegre,4000.0
8967,chromecast,200.0,"TV, Áudio e Vídeo",2,27/02/2025,Curitiba,400.0
8972,fone de ouvido,200.0,Smartphones e Acessórios,2,27/02/2025,Rio de Janeiro,400.0
8506,fogao,1500.0,Eletrodomésticos,2,27/02/2025,Joinville,3000.0
4655,geladeira,5000.0,Eletrodomésticos,5,27/02/2025,Florianópolis,25000.0
6236,carregador,100.0,Smartphones e Acessórios,1,27/02/2024,Santos,100.0
1387,smartwatch,1000.0,Smartphones e Acessórios,5,27/02/2024,Campinas,5000.0
6244,fone de ouvido,200.0,Smartphones e Acessórios,2,27/02/2024,Florianópolis,400.0
9417,fogao,1500.0,Eletrodomésticos,4,27/02/2024,Joinville,6000.0
4407,fogao,1500.0,Eletrodomésticos,2,27/02/2024,Balneário Camboriú,3000.0
192,smartphone,2000.0,Smartphones e Acessórios,1,27/02/2024,São Paulo,2000.0
9696,geladeira,5000.0,Eletrodomésticos,2,27/02/2024,Belo Horizonte,10000.0
9365,fogao,1500.0,Eletrodomésticos,2,27/01/2025,Porto Alegre,3000.0
9636,carregador,100.0,Smartphones e Acessórios,4,27/01/2025,Florianópolis,400.0
9958,ar-condicionado,2500.0,Eletrodomésticos,2,27/01/2025,Campinas,5000.0
8711,notebook,4000.0,Informática e Periféricos,4,27/01/2025,Santos,16000.0
5808,notebook,4000.0,Informática e Periféricos,4,27/01/2025,Balneário Camboriú,16000.0
4187,geladeira,5000.0,Eletrodomésticos,4,27/01/2025,Florianópolis,20000.0
1254,carregador,100.0,Smartphones e Acessórios,3,27/01/2025,Curitiba,300.0
941,smart tv,4000.0,"TV, Áudio e Vídeo",3,27/01/2025,Rio de Janeiro,12000.0
8140,ar-condicionado,2500.0,Eletrodomésticos,5,27/01/2025,Florianópolis,12500.0
4525,chromecast,200.0,"TV, Áudio e Vídeo",2,27/01/2024,São Paulo,400.0
8889,carregador,100.0,Smartphones e Acessórios,1,27/01/2024,Balneário Camboriú,100.0
7769,ar-condicionado,2500.0,Eletrodomésticos,4,27/01/2024,Joinville,10000.0
7792,fone de ouvido,200.0,Smartphones e Acessórios,2,27/01/2024,Belo Horizonte,400.0
2696,soundbar,1000.0,"TV, Áudio e Vídeo",1,27/01/2024,Porto Alegre,1000.0
3771,smart tv,4000.0,"TV, Áudio e Vídeo",2,27/01/2024,São Paulo,8000.0
2604,monitor,1500.0,Informática e Periféricos,2,27/01/2024,Belo Horizonte,3000.0
4482,smartphone,2000.0,Smartphones e Acessórios,5,27/01/2024,Campinas,10000.0
1306,fogao,1500.0,Eletrodomésticos,2,27/01/2024,Campinas,3000.0
834,fone de ouvido,200.0,Smartphones e Acessórios,1,27/01/2024,Florianópolis,200.0
2252,mouse,100.0,Informática e Periféricos,5,27/01/2024,Campinas,500.0
5442,soundbar,1000.0,"TV, Áudio e Vídeo",3,27/01/2024,Curitiba,3000.0
4827,monitor,1500.0,Informática e Periféricos,1,27/01/2024,Belo Horizonte,1500.0
6921,smartwatch,1000.0,Smartphones e Acessórios,2,27/01/2024,Campinas,2000.0
5054,notebook,4000.0,Informática e Periféricos,3,27/01/2024,Porto Alegre,12000.0
3057,fone de ouvido,200.0,Smartphones e Acessórios,1,26/12/2025,Joinville,200.0
1549,notebook,4000.0,Informática e Periféricos,5,26/12/2025,Belo Horizonte,20000.0
7521,carregador,100.0,Smartphones e Acessórios,1,26/12/2025,Belo Horizonte,100.0
3405,chromecast,200.0,"TV, Áudio e Vídeo",1,26/12/2025,Belo Horizonte,200.0
2439,monitor,1500.0,Informática e Periféricos,3,26/12/2025,Porto Alegre,4500.0
9465,smart tv,4000.0,"TV, Áudio e Vídeo",3,26/12/2025,Joinville,12000.0
3740,smart tv,4000.0,"TV, Áudio e Vídeo",1,26/12/2025,Santos,4000.0
6641,monitor,1500.0,Informática e Periféricos,1,26/12/2025,Balneário Camboriú,1500.0
3210,soundbar,1000.0,"TV, Áudio e Vídeo",2,26/12/2025,São Paulo,2000.0
4857,ar-condicionado,2500.0,Eletrodomésticos,3,26/12/2024,Joinville,7500.0
4421,smartphone,2000.0,Smartphones e Acessórios,5,26/12/2024,Campinas,10000.0
1395,monitor,1500.0,Informática e Periféricos,2,26/12/2024,Santos,3000.0
7769,chromecast,200.0,"TV, Áudio e Vídeo",3,26/12/2024,Porto Alegre,600.0
2176,mouse,100.0,Informática e Periféricos,4,26/12/2024,Rio de Janeiro,400.0
3066,monitor,1500.0,Informática e Periféricos,5,26/12/2024,Belo Horizonte,7500.0
8832,mouse,100.0,Informática e Periféricos,3,26/12/2024,Porto Alegre,300.0
6077,soundbar,1000.0,"TV, Áudio e Vídeo",5,26/12/2024,Balneário Camboriú,5000.0
9044,mouse,100.0,Informática e Periféricos,2,26/12/2024,Joinville,200.0
2810,monitor,1500.0,Informática e Periféricos,5,26/12/2024,Balneário Camboriú,7500.0
4649,carregador,100.0,Smartphones e Acessórios,2,26/11/2025,Santos,200.0
7631,fone de ouvido,200.0,Smartphones e Acessórios,5,26/11/2025,Belo Horizonte,1000.0
9130,fogao,1500.0,Eletrodomésticos,5,26/11/2025,São Paulo,7500.0
6703,fogao,1500.0,Eletrodomésticos,3,26/11/2025,Campinas,4500.0
595,mouse,100.0,Informática e Periféricos,2,26/11/2025,Porto Alegre,200.0
7522,soundbar,1000.0,"TV, Áudio e Vídeo",3,26/11/2025,Curitiba,3000.0
6276,notebook,4000.0,Informática e Periféricos,1,26/11/2025,Porto Alegre,4000.0
356,chromecast,200.0,"TV, Áudio e Vídeo",1,26/11/2025,Rio de Janeiro,200.0
6899,smartwatch,1000.0,Smartphones e Acessórios,5,26/11/2025,Curitiba,5000.0
7537,fogao,1500.0,Eletrodomésticos,4,26/11/2025,Balneário Camboriú,6000.0
1790,smartphone,2000.0,Smartphones e Acessórios,3,26/11/2025,Balneário Camboriú,6000.0
3217,smart tv,4000.0,"TV, Áudio e Vídeo",3,26/11/2025,Campinas,12000.0
6177,notebook,4000.0,Informática e Periféricos,5,26/11/2024,Porto Alegre,20000.0
6053,ar-condicionado,2500.0,Eletrodomésticos,4,26/11/2024,Florianópolis,10000.0
4367,carregador,100.0,Smartphones e Acessórios,1,26/11/2024,Florianópolis,100.0
850,smart tv,4000.0,"TV, Áudio e Vídeo",2,26/11/2024,Florianópolis,8000.0
6302,geladeira,5000.0,Eletrodomésticos,1,26/11/2024,Santos,5000.0
539,monitor,1500.0,Informática e Periféricos,3,26/11/2024,Santos,4500.0
4101,geladeira,5000.0,Eletrodomésticos,1,26/10/2025,Balneário Camboriú,5000.0
7700,fone de ouvido,200.0,Smartphones e Acessórios,2,26/10/2025,Curitiba,400.0
7674,smartwatch,1000.0,Smartphones e Acessórios,5,26/10/2025,Joinville,5000.0
4147,soundbar,1000.0,"TV, Áudio e Vídeo",4,26/10/2025,Campinas,4000.0
6878,monitor,1500.0,Informática e Periféricos,1,26/10/2025,Rio de Janeiro,1500.0
3237,smart tv,4000.0,"TV, Áudio e Vídeo",2,26/10/2025,Joinville,8000.0
9260,fone de ouvido,200.0,Smartphones e Acessórios,2,26/10/2025,São Paulo,400.0
8177,smartwatch,1000.0,Smartphones e Acessórios,4,26/10/2025,Campinas,4000.0
8204,ar-condicionado,2500.0,Eletrodomésticos,4,26/10/2025,Rio de Janeiro,10000.0
8989,smartwatch,1000.0,Smartphones e Acessórios,2,26/10/2025,Porto Alegre,2000.0
2182,monitor,1500.0,Informática e Periféricos,3,26/10/2025,Joinville,4500.0
5689,chromecast,200.0,"TV, Áudio e Vídeo",1,26/10/2025,Rio de Janeiro,200.0
8663,monitor,1500.0,Informática e Periféricos,2,26/10/2024,Belo Horizonte,3000.0
7879,soundbar,1000.0,"TV, Áudio e Vídeo",1,26/10/2024,São Paulo,1000.0
7850,mouse,100.0,Informática e Periféricos,5,26/10/2024,Curitiba,500.0
8520,fone de ouvido,200.0,Smartphones e Acessórios,4,26/10/2024,São Paulo,800.0
8653,notebook,4000.0,Informática e Periféricos,1,26/10/2024,São Paulo,4000.0
5215,mouse,100.0,Informática e Periféricos,1,26/09/2025,Porto Alegre,100.0
9754,chromecast,200.0,"TV, Áudio e Vídeo",3,26/09/2025,Joinville,600.0
4875,fone de ouvido,200.0,Smartphones e Acessórios,2,26/09/2025,Rio de Janeiro,400.0
4221,carregador,100.0,Smartphones e Acessórios,4,26/09/2025,Porto Alegre,400.0
6327,ar-condicionado,2500.0,Eletrodomésticos,2,26/09/2025,Curitiba,5000.0
9891,fone de ouvido,200.0,Smartphones e Acessórios,2,26/09/2025,Belo Horizonte,400.0
9477,notebook,4000.0,Informática e Periféricos,5,26/09/2025,Santos,20000.0
9258,chromecast,200.0,"TV, Áudio e Vídeo",5,26/09/2025,Belo Horizonte,1000.0
1668,fogao,1500.0,Eletrodomésticos,4,26/09/2025,Campinas,6000.0
8770,carregador,100.0,Smartphones e Acessórios,3,26/09/2025,Campinas,300.0
8946,geladeira,5000.0,Eletrodomésticos,3,26/09/2025,Curitiba,15000.0
9759,smartphone,2000.0,Smartphones e Acessórios,5,26/09/2025,Porto Alegre,10000.0
1926,geladeira,5000.0,Eletrodomésticos,1,26/09/2025,Curitiba,5000.0
7187,smartwatch,1000.0,Smartphones e Acessórios,2,26/09/2025,Santos,2000.0
2457,smartwatch,1000.0,Smartphones e Acessórios,1,26/09/2024,Joinville,1000.0
2462,soundbar,1000.0,"TV, Áudio e Vídeo",4,26/09/2024,Rio de Janeiro,4000.0
8497,smartwatch,1000.0,Smartphones e Acessórios,2,26/09/2024,Belo Horizonte,2000.0
8926,fogao,1500.0,Eletrodomésticos,2,26/09/2024,Campinas,3000.0
2181,ar-condicionado,2500.0,Eletrodomésticos,1,26/09/2024,São Paulo,2500.0
178,mouse,100.0,Informática e Periféricos,5,26/09/2024,São Paulo,500.0
2827,smartwatch,1000.0,Smartphones e Acessórios,2,26/09/2024,Balneário Camboriú,2000.0
4122,fone de ouvido,200.0,Smartphones e Acessórios,4,26/09/2024,Belo Horizonte,800.0
6575,fone de ouvido,200.0,Smartphones e Acessórios,1,26/08/2025,Belo Horizonte,200.0
7659,smartphone,2000.0,Smartphones e Acessórios,1,26/08/2025,São Paulo,2000.0
7856,mouse,100.0,Informática e Periféricos,1,26/08/2025,Campinas,100.0
83,fone de ouvido,200.0,Smartphones e Acessórios,4,26/08/2025,Belo Horizonte,800.0
6118,fogao,1500.0,Eletrodomésticos,2,26/08/2025,Porto Alegre,3000.0
4158,geladeira,5000.0,Eletrodomésticos,2,26/08/2025,Campinas,10000.0
939,mouse,100.0,Informática e Periféricos,5,26/08/2025,Santos,500.0
100,chromecast,200.0,"TV, Áudio e Vídeo",3,26/08/2025,São Paulo,600.0
2171,smart tv,4000.0,"TV, Áudio e Vídeo",3,26/08/2025,Rio de Janeiro,12000.0
2271,geladeira,5000.0,Eletrodomésticos,4,26/08/2025,Campinas,20000.0
4868,smartwatch,1000.0,Smartphones e Acessórios,5,26/08/2025,Campinas,5000.0
2848,chromecast,200.0,"TV, Áudio e Vídeo",3,26/08/2024,São Paulo,600.0
7091,notebook,4000.0,Informática e Periféricos,3,26/08/2024,Belo Horizonte,12000.0
4095,monitor,1500.0,Informática e Periféricos,3,26/08/2024,Florianópolis,4500.0
4767,chromecast,200.0,"TV, Áudio e Vídeo",3,26/08/2024,Porto Alegre,600.0
369,fogao,1500.0,Eletrodomésticos,4,26/08/2024,São Paulo,6000.0
2601,fone de ouvido,200.0,Smartphones e Acessórios,5,26/08/2024,Campinas,1000.0
8036,fone de ouvido,200.0,Smartphones e Acessórios,5,26/08/2024,Belo Horizonte,1000.0
5375,fogao,1500.0,Eletrodomésticos,3,26/08/2024,Campinas,4500.0
5241,soundbar,1000.0,"TV, Áudio e Vídeo",4,26/08/2024,São Paulo,4000.0
4687,notebook,4000.0,Informática e Periféricos,2,26/08/2024,Porto Alegre,8000.0
684,fogao,1500.0,Eletrodomésticos,2,26/08/2024,Curitiba,3000.0
7872,mouse,100.0,Informática e Periféricos,1,26/08/2024,Campinas,100.0
9854,chromecast,200.0,"TV, Áudio e Vídeo",3,26/08/2024,Campinas,600.0
9755,carregador,100.0,Smartphones e Acessórios,3,26/08/2024,Campinas,300.0
7534,fogao,1500.0,Eletrodomésticos,3,26/08/2024,Curitiba,4500.0
9092,smartwatch,1000.0,Smartphones e Acessórios,3,26/08/2024,Florianópolis,3000.0
5602,soundbar,1000.0,"TV, Áudio e Vídeo",4,26/08/2024,Rio de Janeiro,4000.0
9364,carregador,100.0,Smartphones e Acessórios,1,26/07/2025,Rio de Janeiro,100.0
1307,geladeira,5000.0,Eletrodomésticos,5,26/07/2025,Florianópolis,25000.0
8858,mouse,100.0,Informática e Periféricos,5,26/07/2025,Florianópolis,500.0
5159,fone de ouvido,200.0,Smartphones e Acessórios,3,26/07/2025,Rio de Janeiro,600.0
289,soundbar,1000.0,"TV, Áudio e Vídeo",1,26/07/2025,Florianópolis,1000.0
3660,carregador,100.0,Smartphones e Acessórios,4,26/07/2025,Joinville,400.0
6729,smartwatch,1000.0,Smartphones e Acessórios,2,26/07/2025,São Paulo,2000.0
5176,fogao,1500.0,Eletrodomésticos,1,26/07/2025,Campinas,1500.0
6782,soundbar,1000.0,"TV, Áudio e Vídeo",1,26/07/2025,Curitiba,1000.0
3577,fone de ouvido,200.0,Smartphones e Acessórios,4,26/07/2025,Campinas,800.0
5268,chromecast,200.0,"TV, Áudio e Vídeo",1,26/07/2025,Balneário Camboriú,200.0
8754,monitor,1500.0,Informática e Periféricos,4,26/07/2024,Curitiba,6000.0
8886,mouse,100.0,Informática e Periféricos,4,26/07/2024,Balneário Camboriú,400.0
8710,mouse,100.0,Informática e Periféricos,1,26/07/2024,Belo Horizonte,100.0
4881,notebook,4000.0,Informática e Periféricos,5,26/07/2024,Balneário Camboriú,20000.0
307,smartphone,2000.0,Smartphones e Acessórios,5,26/07/2024,Belo Horizonte,10000.0
519,chromecast,200.0,"TV, Áudio e Vídeo",5,26/07/2024,Belo Horizonte,1000.0
5952,fone de ouvido,200.0,Smartphones e Acessórios,1,26/07/2024,Florianópolis,200.0
9906,carregador,100.0,Smartphones e Acessórios,4,26/07/2024,Florianópolis,400.0
6425,soundbar,1000.0,"TV, Áudio e Vídeo",3,26/07/2024,Rio de Janeiro,3000.0
8950,fone de ouvido,200.0,Smartphones e Acessórios,3,26/07/2024,Balneário Camboriú,600.0
9379,mouse,100.0,Informática e Periféricos,1,26/07/2024,Rio de Janeiro,100.0
9662,smartphone,2000.0,Smartphones e Acessórios,5,26/07/2024,Campinas,10000.0
7297,geladeira,5000.0,Eletrodomésticos,4,26/07/2024,São Paulo,20000.0
8570,mouse,100.0,Informática e Periféricos,4,26/07/2024,Porto Alegre,400.0
3427,carregador,100.0,Smartphones e Acessórios,3,26/07/2024,Florianópolis,300.0
8248,smartphone,2000.0,Smartphones e Acessórios,4,26/06/2025,Belo Horizonte,8000.0
3065,notebook,4000.0,Informática e Periféricos,4,26/06/2025,Porto Alegre,16000.0
9538,monitor,1500.0,Informática e Periféricos,2,26/06/2025,Joinville,3000.0
6317,smartwatch,1000.0,Smartphones e Acessórios,1,26/06/2025,Florianópolis,1000.0
7639,fone de ouvido,200.0,Smartphones e Acessórios,2,26/06/2025,Santos,400.0
2307,chromecast,200.0,"TV, Áudio e Vídeo",5,26/06/2025,Campinas,1000.0
8376,fogao,1500.0,Eletrodomésticos,1,26/06/2025,Porto Alegre,1500.0
417,monitor,1500.0,Informática e Periféricos,1,26/06/2025,Rio de Janeiro,1500.0
2199,soundbar,1000.0,"TV, Áudio e Vídeo",2,26/06/2025,Campinas,2000.0
8129,ar-condicionado,2500.0,Eletrodomésticos,1,26/06/2025,Florianópolis,2500.0
8681,ar-condicionado,2500.0,Eletrodomésticos,2,26/06/2024,Florianópolis,5000.0
2058,fone de ouvido,200.0,Smartphones e Acessórios,5,26/06/2024,Porto Alegre,1000.0
6249,ar-condicionado,2500.0,Eletrodomésticos,2,26/06/2024,Santos,5000.0
