"cliente","produto","preco","categoria","quantidade","data","cidade"
4681,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-03-14","Balneário Camboriú"
7757,"fogao",1500.0,"Eletrodomésticos",2,"2026-01-23","Balneário Camboriú"
9914,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-01-28","Florianópolis"
3425,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-02-10","Porto Alegre"
2198,"home theater","","TV, Áudio e Vídeo",2,"2024-12-14","São Paulo"
898,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2024-07-04","Rio de Janeiro"
4349,"monitor",1500.0,"Informática e Periféricos",4,"2024-04-04","São Paulo"
6585,"soundbar",1000.0,"TV, Áudio e Vídeo",2,"2024-03-18","Porto Alegre"
45,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2024-04-22","Balneário Camboriú"
8538,"micro-ondas","","Eletrodomésticos",5,"2025-09-22","Rio de Janeiro"
9011,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-05-07","Curitiba"
6146,"monitor",1500.0,"Informática e Periféricos",2,"2025-07-13","Joinville"
4542,"teclado","","Informática e Periféricos",5,"2025-09-06","Porto Alegre"
5516,"fogao",1500.0,"Eletrodomésticos",2,"2024-03-22","Campinas"
4151,"notebook",4000.0,"Informática e Periféricos",2,"2025-06-28","Joinville"
3278,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2024-04-09","Campinas"
1599,"home theater","","TV, Áudio e Vídeo",3,"2025-08-06","Curitiba"
5488,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-09-29","Belo Horizonte"
2112,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-10-05","Curitiba"
281,"monitor",1500.0,"Informática e Periféricos",2,"2024-08-01","Florianópolis"
502,"home theater","","TV, Áudio e Vídeo",5,"2026-01-02","Florianópolis"
3197,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-07-20","Joinville"
6897,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-07-31","Joinville"
189,"smartphone",2000.0,"Smartphones e Acessórios",5,"2025-03-01","Balneário Camboriú"
7928,"geladeira",5000.0,"Eletrodomésticos",2,"2025-11-13","Santos"
7360,"teclado","","Informática e Periféricos",4,"2025-06-09","Porto Alegre"
2617,"smartwatch",1000.0,"Smartphones e Acessórios",2,"2024-03-29","Joinville"
4947,"micro-ondas","","Eletrodomésticos",4,"2024-08-26","Curitiba"
8249,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-09-09","Campinas"
9617,"monitor",1500.0,"Informática e Periféricos",3,"2024-02-21","Curitiba"
6951,"carregador",100.0,"Smartphones e Acessórios",1,"2024-10-01","Campinas"
5682,"geladeira",5000.0,"Eletrodomésticos",1,"2024-03-06","Joinville"
1781,"fogao",1500.0,"Eletrodomésticos",4,"2025-01-08","Campinas"
8932,"smartphone",2000.0,"Smartphones e Acessórios",5,"2024-04-10","Santos"
5464,"capinha","","Smartphones e Acessórios",1,"2024-09-22","Florianópolis"
3838,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2024-04-20","Florianópolis"
3194,"geladeira",5000.0,"Eletrodomésticos",4,"2024-04-29","Joinville"
249,"monitor",1500.0,"Informática e Periféricos",2,"2025-11-01","Belo Horizonte"
9690,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2024-12-29","Rio de Janeiro"
7445,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-01-15","Belo Horizonte"
3799,"notebook",4000.0,"Informática e Periféricos",5,"2026-01-08","Joinville"
7860,"monitor",1500.0,"Informática e Periféricos",1,"2024-10-23","Curitiba"
9788,"fogao",1500.0,"Eletrodomésticos",2,"2025-10-07","São Paulo"
1421,"notebook",4000.0,"Informática e Periféricos",1,"2024-03-24","Curitiba"
6979,"fogao",1500.0,"Eletrodomésticos",1,"2024-06-13","Rio de Janeiro"
3672,"smartphone",2000.0,"Smartphones e Acessórios",1,"2024-03-13","Joinville"
3264,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2025-10-15","Santos"
8528,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-04-24","Campinas"
8441,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-03-02","Rio de Janeiro"
5994,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-04-28","Balneário Camboriú"
4649,"notebook",4000.0,"Informática e Periféricos",4,"2024-10-03","São Paulo"
8077,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-09-18","Florianópolis"
6529,"home theater","","TV, Áudio e Vídeo",2,"2024-03-28","Florianópolis"
3020,"carregador",100.0,"Smartphones e Acessórios",2,"2024-05-25","Curitiba"
7946,"teclado","","Informática e Periféricos",2,"2025-02-17","Belo Horizonte"
5604,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2024-04-01","Santos"
5920,"micro-ondas","","Eletrodomésticos",5,"2024-10-13","Joinville"
8421,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-02-10","Belo Horizonte"
8138,"smartphone",2000.0,"Smartphones e Acessórios",5,"2026-01-23","Balneário Camboriú"
4111,"smartphone",2000.0,"Smartphones e Acessórios",2,"2025-01-16","Florianópolis"
5815,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-11-01","Campinas"
3819,"teclado","","Informática e Periféricos",4,"2024-05-01","Belo Horizonte"
272,"smartphone",2000.0,"Smartphones e Acessórios",2,"2024-08-25","Belo Horizonte"
9237,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-06-15","Santos"
9833,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2024-09-27","Santos"
1566,"carregador",100.0,"Smartphones e Acessórios",1,"2024-10-23","Florianópolis"
7393,"fogao",1500.0,"Eletrodomésticos",5,"2025-03-20","Santos"
6224,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2024-06-02","Santos"
3394,"mouse",100.0,"Informática e Periféricos",4,"2024-11-02","Florianópolis"
8240,"capinha","","Smartphones e Acessórios",5,"2025-11-03","Joinville"
5626,"fogao",1500.0,"Eletrodomésticos",4,"2025-03-04","Curitiba"
6921,"carregador",100.0,"Smartphones e Acessórios",3,"2024-07-09","Florianópolis"
9852,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-03-16","Rio de Janeiro"
9469,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2025-12-12","Curitiba"
6314,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-05-08","Florianópolis"
3428,"home theater","","TV, Áudio e Vídeo",4,"2024-05-30","São Paulo"
1844,"teclado","","Informática e Periféricos",2,"2025-02-14","Florianópolis"
5351,"mouse",100.0,"Informática e Periféricos",3,"2024-10-03","Joinville"
6976,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2024-07-25","Santos"
4015,"fogao",1500.0,"Eletrodomésticos",2,"2025-03-23","Florianópolis"
1801,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-03-11","Joinville"
1542,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-07-24","Joinville"
1247,"fogao",1500.0,"Eletrodomésticos",3,"2024-03-21","Santos"
2082,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2025-02-01","Florianópolis"
5549,"geladeira",5000.0,"Eletrodomésticos",4,"2025-11-30","Curitiba"
3586,"carregador",100.0,"Smartphones e Acessórios",2,"2025-06-15","Belo Horizonte"
1513,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-07-05","Joinville"
2669,"notebook",4000.0,"Informática e Periféricos",5,"2025-12-29","Curitiba"
5953,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-09-21","São Paulo"
4432,"geladeira",5000.0,"Eletrodomésticos",3,"2026-01-01","Santos"
2628,"mouse",100.0,"Informática e Periféricos",3,"2024-10-05","Balneário Camboriú"
2332,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-05-09","Joinville"
3320,"smartphone",2000.0,"Smartphones e Acessórios",1,"2024-10-04","Curitiba"
3108,"micro-ondas","","Eletrodomésticos",5,"2025-10-12","Santos"
5159,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-07-26","Rio de Janeiro"
4159,"notebook",4000.0,"Informática e Periféricos",4,"2025-11-10","Balneário Camboriú"
6219,"monitor",1500.0,"Informática e Periféricos",1,"2024-10-02","Santos"
1895,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2024-12-25","Balneário Camboriú"
8300,"micro-ondas","","Eletrodomésticos",3,"2025-01-28","Rio de Janeiro"
691,"fogao",1500.0,"Eletrodomésticos",3,"2024-06-08","Curitiba"
878,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-07-14","Florianópolis"
168,"notebook",4000.0,"Informática e Periféricos",2,"2024-11-30","Campinas"
6685,"geladeira",5000.0,"Eletrodomésticos",1,"2024-07-24","Porto Alegre"
9983,"fogao",1500.0,"Eletrodomésticos",4,"2024-11-13","Belo Horizonte"
8501,"carregador",100.0,"Smartphones e Acessórios",2,"2025-02-15","Balneário Camboriú"
8575,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-11-07","Santos"
8646,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2025-08-02","Florianópolis"
1579,"carregador",100.0,"Smartphones e Acessórios",3,"2024-11-15","Santos"
1986,"micro-ondas","","Eletrodomésticos",2,"2025-10-16","São Paulo"
3037,"mouse",100.0,"Informática e Periféricos",4,"2025-01-07","Porto Alegre"
9622,"mouse",100.0,"Informática e Periféricos",3,"2024-06-20","Santos"
4855,"fogao",1500.0,"Eletrodomésticos",1,"2024-09-10","Curitiba"
3663,"geladeira",5000.0,"Eletrodomésticos",1,"2025-12-14","Florianópolis"
8281,"monitor",1500.0,"Informática e Periféricos",2,"2024-12-08","Balneário Camboriú"
8433,"carregador",100.0,"Smartphones e Acessórios",3,"2024-09-01","Rio de Janeiro"
7387,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-04-11","Curitiba"
1071,"teclado","","Informática e Periféricos",5,"2024-07-31","Joinville"
3586,"capinha","","Smartphones e Acessórios",3,"2024-04-24","Porto Alegre"
753,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2025-03-05","Joinville"
8377,"capinha","","Smartphones e Acessórios",1,"2025-02-28","Campinas"
5386,"notebook",4000.0,"Informática e Periféricos",5,"2026-01-20","Campinas"
6899,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2025-11-26","Curitiba"
1353,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2025-12-28","Belo Horizonte"
279,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2026-01-01","Belo Horizonte"
6375,"notebook",4000.0,"Informática e Periféricos",3,"2024-06-12","Porto Alegre"
4699,"geladeira",5000.0,"Eletrodomésticos",1,"2025-09-24","Curitiba"
5921,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-08-12","Campinas"
1668,"fogao",1500.0,"Eletrodomésticos",4,"2025-09-26","Campinas"
8773,"geladeira",5000.0,"Eletrodomésticos",4,"2025-03-16","Curitiba"
2540,"home theater","","TV, Áudio e Vídeo",5,"2024-03-29","Porto Alegre"
3862,"mouse",100.0,"Informática e Periféricos",1,"2025-03-20","Campinas"
3994,"chromecast",200.0,"TV, Áudio e Vídeo",4,"2024-11-23","São Paulo"
5056,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2025-11-24","Campinas"
7366,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-07-29","São Paulo"
7597,"fogao",1500.0,"Eletrodomésticos",3,"2025-08-22","São Paulo"
1950,"monitor",1500.0,"Informática e Periféricos",1,"2024-06-19","Curitiba"
9529,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-04-12","Belo Horizonte"
6144,"smartphone",2000.0,"Smartphones e Acessórios",1,"2024-04-09","Joinville"
2030,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-04-22","São Paulo"
8001,"monitor",1500.0,"Informática e Periféricos",4,"2024-09-10","Santos"
2749,"teclado","","Informática e Periféricos",1,"2025-11-13","Florianópolis"
8626,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2025-01-08","Balneário Camboriú"
1189,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2024-08-27","Rio de Janeiro"
4598,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2025-06-06","Florianópolis"
1480,"capinha","","Smartphones e Acessórios",1,"2024-09-24","Florianópolis"
8900,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2025-09-25","Belo Horizonte"
3619,"soundbar",1000.0,"TV, Áudio e Vídeo",2,"2024-03-24","Santos"
3509,"geladeira",5000.0,"Eletrodomésticos",5,"2025-05-30","Florianópolis"
7091,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-06-25","Porto Alegre"
3647,"mouse",100.0,"Informática e Periféricos",3,"2024-04-28","Campinas"
8812,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2024-04-21","Balneário Camboriú"
2134,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2025-10-06","Porto Alegre"
7155,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-09-03","Santos"
9934,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-11-17","Porto Alegre"
4731,"geladeira",5000.0,"Eletrodomésticos",3,"2024-12-18","Joinville"
1526,"mouse",100.0,"Informática e Periféricos",5,"2024-04-24","Joinville"
351,"teclado","","Informática e Periféricos",5,"2025-11-21","Joinville"
8910,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2024-02-05","Campinas"
31,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-05-10","Belo Horizonte"
9455,"geladeira",5000.0,"Eletrodomésticos",3,"2024-05-10","São Paulo"
4758,"mouse",100.0,"Informática e Periféricos",4,"2025-02-07","Joinville"
7283,"capinha","","Smartphones e Acessórios",2,"2024-03-24","Rio de Janeiro"
8697,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-08-27","Balneário Camboriú"
9268,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-05-21","Curitiba"
6592,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2025-10-30","Porto Alegre"
7391,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2024-11-08","Rio de Janeiro"
2110,"home theater","","TV, Áudio e Vídeo",1,"2025-12-18","Campinas"
2103,"fogao",1500.0,"Eletrodomésticos",2,"2025-12-28","São Paulo"
6927,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-05-09","Campinas"
7666,"smartphone",2000.0,"Smartphones e Acessórios",5,"2025-03-14","Rio de Janeiro"
6563,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-02-10","Belo Horizonte"
1345,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2025-03-26","São Paulo"
5258,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2024-10-22","Campinas"
5385,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-04-12","Porto Alegre"
721,"monitor",1500.0,"Informática e Periféricos",2,"2025-04-26","Balneário Camboriú"
1972,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-08-28","Joinville"
1278,"geladeira",5000.0,"Eletrodomésticos",3,"2026-01-05","Rio de Janeiro"
615,"carregador",100.0,"Smartphones e Acessórios",1,"2024-11-11","São Paulo"
5427,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-11-29","Joinville"
9690,"fogao",1500.0,"Eletrodomésticos",1,"2024-10-30","Porto Alegre"
616,"geladeira",5000.0,"Eletrodomésticos",2,"2025-03-10","Rio de Janeiro"
2718,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2025-11-19","Joinville"
8321,"teclado","","Informática e Periféricos",4,"2025-03-30","Balneário Camboriú"
9584,"teclado","","Informática e Periféricos",5,"2025-03-02","São Paulo"
9334,"carregador",100.0,"Smartphones e Acessórios",2,"2025-10-01","São Paulo"
5343,"notebook",4000.0,"Informática e Periféricos",3,"2024-08-27","Balneário Camboriú"
4807,"geladeira",5000.0,"Eletrodomésticos",2,"2024-02-21","Santos"
8833,"notebook",4000.0,"Informática e Periféricos",2,"2025-12-15","São Paulo"
6653,"smartwatch",1000.0,"Smartphones e Acessórios",2,"2025-09-17","Belo Horizonte"
942,"geladeira",5000.0,"Eletrodomésticos",1,"2025-08-03","Rio de Janeiro"
8917,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-08-15","Balneário Camboriú"
752,"geladeira",5000.0,"Eletrodomésticos",5,"2024-04-29","Curitiba"
7442,"notebook",4000.0,"Informática e Periféricos",3,"2025-04-29","Belo Horizonte"
69,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2025-10-24","Belo Horizonte"
9483,"notebook",4000.0,"Informática e Periféricos",3,"2024-07-30","São Paulo"
9498,"carregador",100.0,"Smartphones e Acessórios",3,"2025-11-05","Curitiba"
9301,"micro-ondas","","Eletrodomésticos",3,"2025-11-24","Santos"
9302,"capinha","","Smartphones e Acessórios",3,"2024-10-25","Rio de Janeiro"
2138,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2025-05-14","Florianópolis"
3657,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-10-04","Joinville"
2506,"teclado","","Informática e Periféricos",2,"2024-11-04","Florianópolis"
4492,"home theater","","TV, Áudio e Vídeo",1,"2024-02-29","Santos"
2104,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-11-29","Belo Horizonte"
509,"carregador",100.0,"Smartphones e Acessórios",3,"2024-05-26","Florianópolis"
695,"carregador",100.0,"Smartphones e Acessórios",5,"2026-01-20","Curitiba"
6667,"home theater","","TV, Áudio e Vídeo",1,"2025-02-14","Rio de Janeiro"
467,"capinha","","Smartphones e Acessórios",1,"2024-01-31","Balneário Camboriú"
1936,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-11-12","Belo Horizonte"
9810,"teclado","","Informática e Periféricos",1,"2025-07-06","Balneário Camboriú"
6629,"capinha","","Smartphones e Acessórios",1,"2024-12-28","Porto Alegre"
4053,"geladeira",5000.0,"Eletrodomésticos",4,"2025-09-28","Joinville"
1832,"micro-ondas","","Eletrodomésticos",5,"2025-06-28","Florianópolis"
7560,"capinha","","Smartphones e Acessórios",3,"2025-03-27","São Paulo"
8679,"micro-ondas","","Eletrodomésticos",5,"2024-09-01","Balneário Camboriú"
8894,"monitor",1500.0,"Informática e Periféricos",1,"2025-08-16","Balneário Camboriú"
5623,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2024-06-30","Joinville"
8623,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2026-01-25","Rio de Janeiro"
3975,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-11-12","Campinas"
1705,"home theater","","TV, Áudio e Vídeo",1,"2024-12-27","Santos"
5242,"smartphone",2000.0,"Smartphones e Acessórios",2,"2024-10-25","Porto Alegre"
1642,"teclado","","Informática e Periféricos",1,"2026-01-05","Campinas"
5680,"capinha","","Smartphones e Acessórios",5,"2024-12-12","Belo Horizonte"
5083,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2024-02-17","Porto Alegre"
5671,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-12-28","Porto Alegre"
9830,"monitor",1500.0,"Informática e Periféricos",4,"2024-05-21","Rio de Janeiro"
7194,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2024-05-28","São Paulo"
331,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2025-08-21","Joinville"
5949,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-04-09","Balneário Camboriú"
754,"carregador",100.0,"Smartphones e Acessórios",2,"2024-04-03","Curitiba"
3569,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2025-04-09","Porto Alegre"
2723,"teclado","","Informática e Periféricos",3,"2024-02-12","São Paulo"
668,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2025-06-01","Curitiba"
1929,"notebook",4000.0,"Informática e Periféricos",2,"2025-06-04","Curitiba"
3093,"capinha","","Smartphones e Acessórios",1,"2025-02-28","São Paulo"
5007,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2025-11-24","São Paulo"
6448,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-01-03","São Paulo"
8843,"notebook",4000.0,"Informática e Periféricos",5,"2025-12-22","Santos"
3242,"fone de ouvido",200.0,"Smartphones e Acessórios",3,"2024-03-08","Joinville"
4684,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2025-03-30","Balneário Camboriú"
9117,"capinha","","Smartphones e Acessórios",2,"2024-06-28","Curitiba"
5174,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-04-09","Joinville"
2404,"micro-ondas","","Eletrodomésticos",2,"2025-07-26","Santos"
2195,"fogao",1500.0,"Eletrodomésticos",5,"2025-01-17","Porto Alegre"
8333,"geladeira",5000.0,"Eletrodomésticos",3,"2024-03-17","Joinville"
5330,"teclado","","Informática e Periféricos",3,"2025-04-11","Joinville"
7091,"mouse",100.0,"Informática e Periféricos",3,"2025-10-17","Santos"
5031,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2024-02-16","Balneário Camboriú"
1013,"smartphone",2000.0,"Smartphones e Acessórios",1,"2024-11-02","Santos"
2304,"capinha","","Smartphones e Acessórios",1,"2025-05-27","Porto Alegre"
3998,"geladeira",5000.0,"Eletrodomésticos",2,"2024-09-06","Belo Horizonte"
4186,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-01-22","Joinville"
2075,"carregador",100.0,"Smartphones e Acessórios",5,"2024-05-12","Florianópolis"
877,"home theater","","TV, Áudio e Vídeo",4,"2026-01-23","Rio de Janeiro"
5163,"notebook",4000.0,"Informática e Periféricos",3,"2024-10-28","São Paulo"
7270,"notebook",4000.0,"Informática e Periféricos",4,"2024-06-03","São Paulo"
6911,"home theater","","TV, Áudio e Vídeo",2,"2024-02-18","Porto Alegre"
5083,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-02-06","São Paulo"
3952,"notebook",4000.0,"Informática e Periféricos",1,"2025-02-01","Curitiba"
