cliente,produto,preco,categoria,quantidade,data,valor_total
7684,smartwatch,1000.0,Smartphones e Acessórios,4,09/06/2024,4000.0
3001,ar-condicionado,2500.0,Eletrodomésticos,3,10/10/2025,7500.0
9219,monitor,1500.0,Informática e Periféricos,1,11/04/2025,1500.0
8822,smartphone,2000.0,Smartphones e Acessórios,1,03/02/2025,2000.0
3923,ar-condicionado,2500.0,Eletrodomésticos,3,16/11/2025,7500.0
3926,carregador,100.0,Smartphones e Acessórios,5,16/06/2024,500.0
6791,fone de ouvido,200.0,Smartphones e Acessórios,4,09/04/2025,800.0
2870,smartwatch,1000.0,Smartphones e Acessórios,1,26/06/2025,1000.0
7639,notebook,4000.0,Informática e Periféricos,3,19/09/2024,12000.0
1891,smart tv,4000.0,"TV, Áudio e Vídeo",5,10/05/2024,20000.0
9080,notebook,4000.0,Informática e Periféricos,5,21/01/2025,20000.0
6395,smartwatch,1000.0,Smartphones e Acessórios,4,16/06/2024,4000.0
3162,mouse,100.0,Informática e Periféricos,4,14/02/2024,400.0
4631,smartwatch,1000.0,Smartphones e Acessórios,3,26/07/2025,3000.0
9365,fone de ouvido,200.0,Smartphones e Acessórios,3,05/03/2025,600.0
5550,smartwatch,1000.0,Smartphones e Acessórios,4,14/01/2025,4000.0
2627,fone de ouvido,200.0,Smartphones e Acessórios,5,05/05/2024,1000.0
5000,soundbar,1000.0,"TV, Áudio e Vídeo",1,19/10/2024,1000.0
793,fone de ouvido,200.0,Smartphones e Acessórios,2,10/11/2024,400.0
5426,soundbar,1000.0,"TV, Áudio e Vídeo",5,26/03/2025,5000.0
1032,smartphone,2000.0,Smartphones e Acessórios,5,24/03/2025,10000.0
918,smartwatch,1000.0,Smartphones e Acessórios,2,01/09/2025,2000.0
6092,geladeira,5000.0,Eletrodomésticos,2,04/09/2025,10000.0
4374,notebook,4000.0,Informática e Periféricos,1,04/12/2024,4000.0
721,notebook,4000.0,Informática e Periféricos,4,26/01/2025,16000.0
3615,chromecast,200.0,"TV, Áudio e Vídeo",5,23/01/2025,1000.0
2682,notebook,4000.0,Informática e Periféricos,5,16/05/2025,20000.0
1531,smart tv,4000.0,"TV, Áudio e Vídeo",3,10/09/2024,12000.0
8015,smart tv,4000.0,"TV, Áudio e Vídeo",4,19/12/2024,16000.0
6681,smartphone,2000.0,Smartphones e Acessórios,2,15/08/2025,4000.0
9542,soundbar,1000.0,"TV, Áudio e Vídeo",5,25/10/2025,5000.0
5436,notebook,4000.0,Informática e Periféricos,3,04/12/2025,12000.0
6695,geladeira,5000.0,Eletrodomésticos,4,14/12/2024,20000.0
6394,chromecast,200.0,"TV, Áudio e Vídeo",4,12/12/2024,800.0
6146,geladeira,5000.0,Eletrodomésticos,4,23/05/2024,20000.0
548,soundbar,1000.0,"TV, Áudio e Vídeo",3,07/02/2024,3000.0
9353,chromecast,200.0,"TV, Áudio e Vídeo",2,30/10/2025,400.0
1601,fone de ouvido,200.0,Smartphones e Acessórios,4,14/12/2024,800.0
3481,mouse,100.0,Informática e Periféricos,3,22/09/2024,300.0
9889,fone de ouvido,200.0,Smartphones e Acessórios,3,11/09/2025,600.0
6421,fogao,1500.0,Eletrodomésticos,5,21/11/2024,7500.0
9824,mouse,100.0,Informática e Periféricos,1,28/04/2024,100.0
1650,chromecast,200.0,"TV, Áudio e Vídeo",3,01/03/2024,600.0
8346,smart tv,4000.0,"TV, Áudio e Vídeo",4,27/01/2024,16000.0
233,geladeira,5000.0,Eletrodomésticos,5,22/01/2025,25000.0
3699,soundbar,1000.0,"TV, Áudio e Vídeo",3,22/05/2025,3000.0
5576,monitor,1500.0,Informática e Periféricos,4,19/10/2025,6000.0
7645,fone de ouvido,200.0,Smartphones e Acessórios,1,28/02/2025,200.0
7605,notebook,4000.0,Informática e Periféricos,1,26/03/2024,4000.0
7993,fone de ouvido,200.0,Smartphones e Acessórios,2,22/08/2024,400.0
2788,mouse,100.0,Informática e Periféricos,3,06/07/2025,300.0
2367,ar-condicionado,2500.0,Eletrodomésticos,4,06/11/2024,10000.0
9022,smartphone,2000.0,Smartphones e Acessórios,2,15/12/2025,4000.0
1078,smart tv,4000.0,"TV, Áudio e Vídeo",3,24/03/2025,12000.0
4730,ar-condicionado,2500.0,Eletrodomésticos,1,24/03/2024,2500.0
2650,mouse,100.0,Informática e Periféricos,5,10/01/2026,500.0
9365,carregador,100.0,Smartphones e Acessórios,1,26/06/2025,100.0
5404,geladeira,5000.0,Eletrodomésticos,1,06/08/2024,5000.0
8880,carregador,100.0,Smartphones e Acessórios,5,30/07/2025,500.0
8602,soundbar,1000.0,"TV, Áudio e Vídeo",2,12/04/2025,2000.0
6565,smart tv,4000.0,"TV, Áudio e Vídeo",2,10/01/2026,8000.0
8891,fone de ouvido,200.0,Smartphones e Acessórios,2,30/03/2025,400.0
4119,mouse,100.0,Informática e Periféricos,2,16/06/2025,200.0
218,carregador,100.0,Smartphones e Acessórios,3,10/01/2026,300.0
8333,ar-condicionado,2500.0,Eletrodomésticos,3,10/01/2026,7500.0
3820,chromecast,200.0,"TV, Áudio e Vídeo",4,28/02/2025,800.0
1171,chromecast,200.0,"TV, Áudio e Vídeo",4,21/06/2024,800.0
5829,soundbar,1000.0,"TV, Áudio e Vídeo",5,06/04/2025,5000.0
793,soundbar,1000.0,"TV, Áudio e Vídeo",4,20/04/2024,4000.0
2076,fogao,1500.0,Eletrodomésticos,5,28/02/2024,7500.0
7581,ar-condicionado,2500.0,Eletrodomésticos,3,30/12/2025,7500.0
2931,mouse,100.0,Informática e Periféricos,5,07/09/2024,500.0
794,soundbar,1000.0,"TV, Áudio e Vídeo",4,31/01/2024,4000.0
9617,soundbar,1000.0,"TV, Áudio e Vídeo",5,07/12/2025,5000.0
6240,smartwatch,1000.0,Smartphones e Acessórios,4,11/10/2024,4000.0
6045,fogao,1500.0,Eletrodomésticos,2,17/11/2025,3000.0
2098,smartwatch,1000.0,Smartphones e Acessórios,5,30/07/2024,5000.0
531,carregador,100.0,Smartphones e Acessórios,3,20/04/2025,300.0
9565,smart tv,4000.0,"TV, Áudio e Vídeo",4,10/10/2025,16000.0
5838,smartphone,2000.0,Smartphones e Acessórios,3,15/02/2025,6000.0
4140,ar-condicionado,2500.0,Eletrodomésticos,5,21/07/2025,12500.0
5436,fone de ouvido,200.0,Smartphones e Acessórios,3,31/01/2024,600.0
9163,mouse,100.0,Informática e Periféricos,1,07/02/2024,100.0
146,smart tv,4000.0,"TV, Áudio e Vídeo",5,20/03/2024,20000.0
8870,carregador,100.0,Smartphones e Acessórios,3,11/11/2024,300.0
1236,ar-condicionado,2500.0,Eletrodomésticos,3,06/05/2025,7500.0
8268,fogao,1500.0,Eletrodomésticos,2,04/09/2024,3000.0
8514,smart tv,4000.0,"TV, Áudio e Vídeo",4,31/07/2024,16000.0
8384,carregador,100.0,Smartphones e Acessórios,3,03/08/2024,300.0
7246,carregador,100.0,Smartphones e Acessórios,5,17/05/2024,500.0
8933,fone de ouvido,200.0,Smartphones e Acessórios,4,05/04/2025,800.0
8202,mouse,100.0,Informática e Periféricos,4,23/06/2025,400.0
6707,smart tv,4000.0,"TV, Áudio e Vídeo",2,13/08/2024,8000.0
8447,chromecast,200.0,"TV, Áudio e Vídeo",1,27/04/2024,200.0
5742,smartphone,2000.0,Smartphones e Acessórios,2,08/09/2025,4000.0
1703,ar-condicionado,2500.0,Eletrodomésticos,5,23/07/2025,12500.0
4474,smart tv,4000.0,"TV, Áudio e Vídeo",4,12/01/2025,16000.0
1580,smart tv,4000.0,"TV, Áudio e Vídeo",4,02/11/2024,16000.0
8522,carregador,100.0,Smartphones e Acessórios,4,08/02/2025,400.0
6234,smartphone,2000.0,Smartphones e Acessórios,3,16/08/2025,6000.0
9496,smartphone,2000.0,Smartphones e Acessórios,2,13/02/2024,4000.0
1070,monitor,1500.0,Informática e Periféricos,2,13/07/2025,3000.0
3193,carregador,100.0,Smartphones e Acessórios,4,11/01/2025,400.0
4074,geladeira,5000.0,Eletrodomésticos,4,06/02/2025,20000.0
9791,ar-condicionado,2500.0,Eletrodomésticos,5,16/02/2025,12500.0
5185,fone de ouvido,200.0,Smartphones e Acessórios,2,26/08/2024,400.0
4016,notebook,4000.0,Informática e Periféricos,1,21/06/2024,4000.0
6751,geladeira,5000.0,Eletrodomésticos,3,06/02/2025,15000.0
997,soundbar,1000.0,"TV, Áudio e Vídeo",2,18/02/2025,2000.0
2138,notebook,4000.0,Informática e Periféricos,3,24/04/2024,12000.0
4271,fogao,1500.0,Eletrodomésticos,5,22/11/2025,7500.0
8857,soundbar,1000.0,"TV, Áudio e Vídeo",3,07/09/2024,3000.0
7779,carregador,100.0,Smartphones e Acessórios,1,29/05/2025,100.0
9389,smart tv,4000.0,"TV, Áudio e Vídeo",3,10/03/2025,12000.0
5057,smart tv,4000.0,"TV, Áudio e Vídeo",2,09/10/2025,8000.0
4897,smartphone,2000.0,Smartphones e Acessórios,3,27/11/2024,6000.0
2988,monitor,1500.0,Informática e Periféricos,5,10/08/2024,7500.0
5898,smartwatch,1000.0,Smartphones e Acessórios,4,25/07/2024,4000.0
1578,mouse,100.0,Informática e Periféricos,4,29/06/2024,400.0
3042,carregador,100.0,Smartphones e Acessórios,3,09/03/2024,300.0
3138,fone de ouvido,200.0,Smartphones e Acessórios,3,24/12/2025,600.0
6939,smart tv,4000.0,"TV, Áudio e Vídeo",4,06/05/2025,16000.0
4267,ar-condicionado,2500.0,Eletrodomésticos,2,13/01/2026,5000.0
8885,monitor,1500.0,Informática e Periféricos,4,03/12/2025,6000.0
5507,carregador,100.0,Smartphones e Acessórios,1,04/04/2024,100.0
8420,ar-condicionado,2500.0,Eletrodomésticos,5,05/10/2024,12500.0
7754,smart tv,4000.0,"TV, Áudio e Vídeo",3,25/08/2025,12000.0
4841,smart tv,4000.0,"TV, Áudio e Vídeo",4,29/07/2024,16000.0
682,smartphone,2000.0,Smartphones e Acessórios,3,14/11/2024,6000.0
4040,notebook,4000.0,Informática e Periféricos,1,07/05/2024,4000.0
7411,notebook,4000.0,Informática e Periféricos,3,10/03/2025,12000.0
6574,smartphone,2000.0,Smartphones e Acessórios,5,22/12/2025,10000.0
510,smart tv,4000.0,"TV, Áudio e Vídeo",1,24/03/2024,4000.0
2565,fone de ouvido,200.0,Smartphones e Acessórios,2,08/07/2025,400.0
1052,geladeira,5000.0,Eletrodomésticos,3,21/05/2025,15000.0
4699,carregador,100.0,Smartphones e Acessórios,4,13/12/2025,400.0
7170,soundbar,1000.0,"TV, Áudio e Vídeo",1,19/11/2025,1000.0
5286,smart tv,4000.0,"TV, Áudio e Vídeo",2,20/04/2025,8000.0
8794,geladeira,5000.0,Eletrodomésticos,3,20/07/2025,15000.0
3528,fone de ouvido,200.0,Smartphones e Acessórios,5,06/12/2024,1000.0
1438,smartphone,2000.0,Smartphones e Acessórios,4,19/09/2024,8000.0
2187,fogao,1500.0,Eletrodomésticos,4,01/06/2024,6000.0
1552,mouse,100.0,Informática e Periféricos,3,01/03/2025,300.0
8449,fogao,1500.0,Eletrodomésticos,5,23/12/2024,7500.0
1224,geladeira,5000.0,Eletrodomésticos,5,25/12/2025,25000.0
9774,smartwatch,1000.0,Smartphones e Acessórios,1,15/09/2025,1000.0
6,monitor,1500.0,Informática e Periféricos,2,11/12/2024,3000.0
1604,ar-condicionado,2500.0,Eletrodomésticos,5,30/05/2024,12500.0
8937,smart tv,4000.0,"TV, Áudio e Vídeo",5,03/03/2025,20000.0
4799,fogao,1500.0,Eletrodomésticos,5,15/12/2025,7500.0
5123,geladeira,5000.0,Eletrodomésticos,4,08/09/2024,20000.0
1502,chromecast,200.0,"TV, Áudio e Vídeo",1,24/01/2025,200.0
3934,notebook,4000.0,Informática e Periféricos,3,08/03/2025,12000.0
2199,ar-condicionado,2500.0,Eletrodomésticos,1,16/10/2025,2500.0
470,mouse,100.0,Informática e Periféricos,1,29/03/2024,100.0
6335,carregador,100.0,Smartphones e Acessórios,4,01/05/2025,400.0
8359,geladeira,5000.0,Eletrodomésticos,3,23/06/2024,15000.0
6131,soundbar,1000.0,"TV, Áudio e Vídeo",3,28/05/2025,3000.0
9686,soundbar,1000.0,"TV, Áudio e Vídeo",2,05/09/2024,2000.0
2828,fogao,1500.0,Eletrodomésticos,4,27/04/2024,6000.0
8068,ar-condicionado,2500.0,Eletrodomésticos,4,26/11/2025,10000.0
248,smartphone,2000.0,Smartphones e Acessórios,1,05/02/2024,2000.0
5159,ar-condicionado,2500.0,Eletrodomésticos,5,16/10/2024,12500.0
2816,soundbar,1000.0,"TV, Áudio e Vídeo",4,08/01/2025,4000.0
5215,mouse,100.0,Informática e Periféricos,5,10/06/2025,500.0
333,fone de ouvido,200.0,Smartphones e Acessórios,5,16/12/2025,1000.0
4539,fone de ouvido,200.0,Smartphones e Acessórios,2,27/02/2025,400.0
4260,fone de ouvido,200.0,Smartphones e Acessórios,5,21/02/2024,1000.0
6830,carregador,100.0,Smartphones e Acessórios,1,05/10/2024,100.0
1974,geladeira,5000.0,Eletrodomésticos,5,28/02/2024,25000.0
7356,notebook,4000.0,Informática e Periféricos,5,17/01/2026,20000.0
7233,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/05/2024,1000.0
9418,mouse,100.0,Informática e Periféricos,4,14/04/2024,400.0
3286,ar-condicionado,2500.0,Eletrodomésticos,4,08/04/2024,10000.0
9634,monitor,1500.0,Informática e Periféricos,3,11/08/2024,4500.0
5924,mouse,100.0,Informática e Periféricos,2,08/04/2024,200.0
517,fogao,1500.0,Eletrodomésticos,1,14/10/2024,1500.0
4867,soundbar,1000.0,"TV, Áudio e Vídeo",5,09/05/2024,5000.0
3650,smartwatch,1000.0,Smartphones e Acessórios,2,19/03/2024,2000.0
3429,soundbar,1000.0,"TV, Áudio e Vídeo",4,03/12/2025,4000.0
5475,carregador,100.0,Smartphones e Acessórios,4,09/12/2024,400.0
218,carregador,100.0,Smartphones e Acessórios,4,25/08/2025,400.0
4464,smartwatch,1000.0,Smartphones e Acessórios,5,24/09/2025,5000.0
6334,fogao,1500.0,Eletrodomésticos,3,04/02/2024,4500.0
3162,monitor,1500.0,Informática e Periféricos,3,16/04/2024,4500.0
6846,smartwatch,1000.0,Smartphones e Acessórios,1,01/10/2025,1000.0
119,monitor,1500.0,Informática e Periféricos,1,21/06/2025,1500.0
218,soundbar,1000.0,"TV, Áudio e Vídeo",5,25/05/2024,5000.0
4219,soundbar,1000.0,"TV, Áudio e Vídeo",2,16/04/2025,2000.0
6602,mouse,100.0,Informática e Periféricos,4,14/08/2025,400.0
1452,fogao,1500.0,Eletrodomésticos,3,25/09/2025,4500.0
4335,fone de ouvido,200.0,Smartphones e Acessórios,3,14/07/2024,600.0
2830,fogao,1500.0,Eletrodomésticos,3,13/03/2025,4500.0
8344,mouse,100.0,Informática e Periféricos,1,25/07/2025,100.0
9600,smartwatch,1000.0,Smartphones e Acessórios,1,21/03/2024,1000.0
7576,geladeira,5000.0,Eletrodomésticos,1,27/09/2025,5000.0
7157,smart tv,4000.0,"TV, Áudio e Vídeo",2,11/03/2024,8000.0
2377,mouse,100.0,Informática e Periféricos,4,16/05/2025,400.0
4311,mouse,100.0,Informática e Periféricos,3,27/05/2025,300.0
5194,carregador,100.0,Smartphones e Acessórios,4,12/11/2025,400.0
5549,ar-condicionado,2500.0,Eletrodomésticos,5,20/08/2024,12500.0
4719,mouse,100.0,Informática e Periféricos,3,30/09/2025,300.0
7216,fone de ouvido,200.0,Smartphones e Acessórios,1,05/08/2025,200.0
4026,smart tv,4000.0,"TV, Áudio e Vídeo",4,17/09/2025,16000.0
2885,ar-condicionado,2500.0,Eletrodomésticos,3,18/09/2025,7500.0
7624,ar-condicionado,2500.0,Eletrodomésticos,1,03/09/2025,2500.0
3023,smart tv,4000.0,"TV, Áudio e Vídeo",4,21/08/2024,16000.0
2400,monitor,1500.0,Informática e Periféricos,3,29/05/2025,4500.0
3139,carregador,100.0,Smartphones e Acessórios,3,03/04/2024,300.0
5347,smart tv,4000.0,"TV, Áudio e Vídeo",3,15/03/2024,12000.0
6714,geladeira,5000.0,Eletrodomésticos,2,13/07/2024,10000.0
7185,monitor,1500.0,Informática e Periféricos,1,09/06/2025,1500.0
3571,smartphone,2000.0,Smartphones e Acessórios,4,09/12/2025,8000.0
3067,smartwatch,1000.0,Smartphones e Acessórios,3,01/11/2024,3000.0
4130,notebook,4000.0,Informática e Periféricos,2,30/01/2024,8000.0
2059,notebook,4000.0,Informática e Periféricos,5,26/06/2024,20000.0
2913,ar-condicionado,2500.0,Eletrodomésticos,5,06/01/2026,12500.0
3949,smartphone,2000.0,Smartphones e Acessórios,2,29/06/2024,4000.0
8570,mouse,100.0,Informática e Periféricos,4,21/12/2024,400.0
9953,smartwatch,1000.0,Smartphones e Acessórios,5,11/06/2024,5000.0
2799,carregador,100.0,Smartphones e Acessórios,5,29/02/2024,500.0
8376,fogao,1500.0,Eletrodomésticos,3,05/02/2025,4500.0
3062,soundbar,1000.0,"TV, Áudio e Vídeo",3,30/07/2024,3000.0
669,fogao,1500.0,Eletrodomésticos,3,03/10/2025,4500.0
4182,notebook,4000.0,Informática e Periféricos,5,05/06/2024,20000.0
272,fone de ouvido,200.0,Smartphones e Acessórios,5,11/02/2024,1000.0
8127,monitor,1500.0,Informática e Periféricos,2,13/03/2025,3000.0
9742,soundbar,1000.0,"TV, Áudio e Vídeo",4,10/10/2024,4000.0
6403,monitor,1500.0,Informática e Periféricos,3,27/07/2024,4500.0
833,chromecast,200.0,"TV, Áudio e Vídeo",5,21/11/2024,1000.0
5397,smart tv,4000.0,"TV, Áudio e Vídeo",1,23/02/2024,4000.0
2848,fone de ouvido,200.0,Smartphones e Acessórios,3,01/01/2025,600.0
5858,smartphone,2000.0,Smartphones e Acessórios,1,13/05/2024,2000.0
2623,notebook,4000.0,Informática e Periféricos,5,13/10/2024,20000.0
8907,smartwatch,1000.0,Smartphones e Acessórios,4,18/08/2024,4000.0
2830,fone de ouvido,200.0,Smartphones e Acessórios,4,11/07/2024,800.0
9254,mouse,100.0,Informática e Periféricos,3,13/02/2025,300.0
7771,monitor,1500.0,Informática e Periféricos,1,01/03/2025,1500.0
7451,fogao,1500.0,Eletrodomésticos,2,14/01/2025,3000.0
6028,monitor,1500.0,Informática e Periféricos,2,27/03/2025,3000.0
1536,soundbar,1000.0,"TV, Áudio e Vídeo",1,10/09/2025,1000.0
760,soundbar,1000.0,"TV, Áudio e Vídeo",3,24/03/2025,3000.0
5400,monitor,1500.0,Informática e Periféricos,5,25/12/2025,7500.0
7002,fogao,1500.0,Eletrodomésticos,2,25/12/2024,3000.0
6358,geladeira,5000.0,Eletrodomésticos,1,14/11/2024,5000.0
273,chromecast,200.0,"TV, Áudio e Vídeo",3,26/09/2024,600.0
8557,carregador,100.0,Smartphones e Acessórios,1,07/08/2025,100.0
404,carregador,100.0,Smartphones e Acessórios,3,20/04/2025,300.0
7307,fone de ouvido,200.0,Smartphones e Acessórios,3,17/05/2024,600.0
2850,notebook,4000.0,Informática e Periféricos,1,31/05/2024,4000.0
456,monitor,1500.0,Informática e Periféricos,5,27/07/2024,7500.0
3396,smartphone,2000.0,Smartphones e Acessórios,3,02/08/2025,6000.0
8597,soundbar,1000.0,"TV, Áudio e Vídeo",4,15/07/2024,4000.0
7334,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/10/2025,3000.0
5036,smartphone,2000.0,Smartphones e Acessórios,4,10/09/2024,8000.0
5072,smartwatch,1000.0,Smartphones e Acessórios,3,13/03/2024,3000.0
7864,mouse,100.0,Informática e Periféricos,3,14/09/2024,300.0
8685,smart tv,4000.0,"TV, Áudio e Vídeo",3,17/01/2025,12000.0
7360,smartwatch,1000.0,Smartphones e Acessórios,3,13/06/2025,3000.0
1757,notebook,4000.0,Informática e Periféricos,5,13/11/2024,20000.0
4424,carregador,100.0,Smartphones e Acessórios,4,10/07/2024,400.0
5605,mouse,100.0,Informática e Periféricos,5,17/09/2025,500.0
5145,smartphone,2000.0,Smartphones e Acessórios,4,23/05/2025,8000.0
5650,smart tv,4000.0,"TV, Áudio e Vídeo",5,28/06/2024,20000.0
2553,smartwatch,1000.0,Smartphones e Acessórios,2,15/11/2024,2000.0
6012,smart tv,4000.0,"TV, Áudio e Vídeo",5,30/04/2024,20000.0
9856,monitor,1500.0,Informática e Periféricos,4,02/05/2024,6000.0
3762,chromecast,200.0,"TV, Áudio e Vídeo",2,04/08/2025,400.0
7286,fogao,1500.0,Eletrodomésticos,2,01/07/2024,3000.0
9177,monitor,1500.0,Informática e Periféricos,5,05/10/2025,7500.0
1369,notebook,4000.0,Informática e Periféricos,2,31/08/2025,8000.0
3757,smart tv,4000.0,"TV, Áudio e Vídeo",4,25/02/2025,16000.0
6796,smartwatch,1000.0,Smartphones e Acessórios,5,29/11/2025,5000.0
8552,chromecast,200.0,"TV, Áudio e Vídeo",4,29/10/2024,800.0
3008,soundbar,1000.0,"TV, Áudio e Vídeo",5,20/06/2024,5000.0
2509,ar-condicionado,2500.0,Eletrodomésticos,3,26/02/2024,7500.0
8013,fogao,1500.0,Eletrodomésticos,5,11/12/2024,7500.0
3887,monitor,1500.0,Informática e Periféricos,3,04/04/2024,4500.0
4234,fogao,1500.0,Eletrodomésticos,2,21/09/2025,3000.0
3887,fone de ouvido,200.0,Smartphones e Acessórios,3,10/10/2025,600.0
4866,mouse,100.0,Informática e Periféricos,4,25/01/2025,400.0
9670,smartwatch,1000.0,Smartphones e Acessórios,4,27/06/2025,4000.0
2653,fogao,1500.0,Eletrodomésticos,3,03/05/2024,4500.0
1527,smartphone,2000.0,Smartphones e Acessórios,5,14/07/2025,10000.0
9841,fone de ouvido,200.0,Smartphones e Acessórios,2,07/01/2026,400.0
9279,notebook,4000.0,Informática e Periféricos,2,20/07/2025,8000.0
9557,geladeira,5000.0,Eletrodomésticos,1,24/09/2024,5000.0
4004,smart tv,4000.0,"TV, Áudio e Vídeo",5,10/12/2025,20000.0
2483,monitor,1500.0,Informática e Periféricos,2,15/04/2025,3000.0
7118,smart tv,4000.0,"TV, Áudio e Vídeo",1,26/04/2025,4000.0
1488,chromecast,200.0,"TV, Áudio e Vídeo",2,03/07/2025,400.0
9569,smartphone,2000.0,Smartphones e Acessórios,5,29/01/2024,10000.0
3852,smartphone,2000.0,Smartphones e Acessórios,1,13/03/2024,2000.0
7204,carregador,100.0,Smartphones e Acessórios,5,09/10/2024,500.0
7360,smart tv,4000.0,"TV, Áudio e Vídeo",4,13/08/2024,16000.0
2854,smartphone,2000.0,Smartphones e Acessórios,1,11/10/2025,2000.0
7697,smartphone,2000.0,Smartphones e Acessórios,2,28/08/2025,4000.0
3413,mouse,100.0,Informática e Periféricos,2,01/05/2024,200.0
4105,monitor,1500.0,Informática e Periféricos,5,01/12/2024,7500.0
9996,fogao,1500.0,Eletrodomésticos,1,04/07/2025,1500.0
670,mouse,100.0,Informática e Periféricos,1,29/01/2024,100.0
1752,smartwatch,1000.0,Smartphones e Acessórios,1,20/02/2024,1000.0
7328,mouse,100.0,Informática e Periféricos,4,19/09/2024,400.0
5637,mouse,100.0,Informática e Periféricos,3,24/12/2025,300.0
8698,monitor,1500.0,Informática e Periféricos,5,28/04/2025,7500.0
4502,chromecast,200.0,"TV, Áudio e Vídeo",1,02/12/2024,200.0
6977,ar-condicionado,2500.0,Eletrodomésticos,5,02/12/2025,12500.0
2698,notebook,4000.0,Informática e Periféricos,2,08/08/2024,8000.0
1023,chromecast,200.0,"TV, Áudio e Vídeo",1,18/10/2025,200.0
3803,ar-condicionado,2500.0,Eletrodomésticos,1,12/03/2025,2500.0
7343,smartwatch,1000.0,Smartphones e Acessórios,5,20/09/2024,5000.0
6743,smartwatch,1000.0,Smartphones e Acessórios,3,07/08/2025,3000.0
6995,smartphone,2000.0,Smartphones e Acessórios,4,26/02/2025,8000.0
3165,smartphone,2000.0,Smartphones e Acessórios,1,13/12/2025,2000.0
6610,geladeira,5000.0,Eletrodomésticos,1,13/09/2025,5000.0
5222,smartphone,2000.0,Smartphones e Acessórios,2,29/10/2024,4000.0
9187,mouse,100.0,Informática e Periféricos,5,20/11/2025,500.0
7339,smartphone,2000.0,Smartphones e Acessórios,3,27/06/2024,6000.0
2730,fone de ouvido,200.0,Smartphones e Acessórios,1,09/11/2025,200.0
2984,smartphone,2000.0,Smartphones e Acessórios,3,19/03/2025,6000.0
5233,chromecast,200.0,"TV, Áudio e Vídeo",5,30/12/2024,1000.0
5723,soundbar,1000.0,"TV, Áudio e Vídeo",3,28/02/2025,3000.0
1909,chromecast,200.0,"TV, Áudio e Vídeo",5,03/06/2024,1000.0
4429,smartphone,2000.0,Smartphones e Acessórios,4,12/05/2025,8000.0
3227,fogao,1500.0,Eletrodomésticos,1,17/04/2025,1500.0
